"Course Name","Rank","Original Comment","Comment for SURGhub","Profession","Country","Star Rating","Used","check for cnd (dont touch)","","","","","","","","","","","","","","","",""
"Laparoscopic Cholecystectomy","2","The Critical View of Safety (CVS)
This is one of the most important—and elegant—concepts in modern surgery. The three-step requirement, the emphasis on preventing bile duct injury, and the universal applicability across surgeons makes it both intellectually satisfying and clinically essential","""The Critical View of Safety (CVS)
This is one of the most important—and elegant—concepts in modern surgery. The three-step requirement, the emphasis on preventing bile duct injury, and the universal applicability across surgeons makes it both intellectually satisfying and clinically essential.""","Specialist Surgeon","Somalia","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Laparoscopic Cholecystectomy","1","Great course, excellent for residents.","""Great course, excellent for residents.""","SURGhub Learner","Mexico","5","TRUE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Laparoscopic Cholecystectomy","2","Amazing.","""Amazing.""","Specialist Surgeon","Saudi Arabia","5","TRUE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Laparoscopic Cholecystectomy","3","A good course.","""A good course.""","Specialist Surgeon","Mexico","5","TRUE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Laparoscopic Cholecystectomy","4","Excelente curso.","""Excelente curso.""","Postgraduate Clinical Trainee","Mexico","5","TRUE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Laparoscopic Cholecystectomy","5","Nice module.","""Nice module.""","Postgraduate Clinical Trainee","Kenya","5","TRUE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Laparoscopic Cholecystectomy","6","All was engaging.","""All was engaging.""","SURGhub Learner","","5","TRUE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Laparoscopic Cholecystectomy","4","The video demonstration and step by step guidance on how to perform a safe and structured cholecystectomy","""I found the video demonstration and step by step guidance on how to perform a safe and structured cholecystectomy to be particularly interesting.""","SURGhub Learner","Nepal","4","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Laparoscopic Cholecystectomy","7","The video, with step by step explanation of each movement the surgeon made.","""I found the video, with step by step explanation of each movement the surgeon made particularly interesting.""","Physician","Mexico","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Laparoscopic Cholecystectomy","8","The practical sessions, and the well explained step-by-step approach","""I liked the practical sessions, and the well explained step-by-step approach.""","General Medical Officer","Malawi","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Laparoscopic Handling of Small Bowel","1","This course must be given as a reminder for all medical staff in a planned manner, as it is very critical.","""This course must be given as a reminder for all medical staff in a planned manner, as it is very critical.""","Nurse","Iraq","5","TRUE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Laparoscopic Handling of Small Bowel","2","I loved this course because it's focus on clinical aspects. Highly relevant to the routine medical practices. The knowledge gained here can be directly used in routine basis life saving activities.","""I loved this course because it's focus on clinical aspects. Highly relevant to the routine medical practices. The knowledge gained here can be directly used in routine basis life saving activities.""","Medical Student","India","5","TRUE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Laparoscopic Handling of Small Bowel","3","Every topic is explained clearly and concisely, making it easy to apply the knowledge and improve skills for career success.","""Every topic is explained clearly and concisely, making it easy to apply the knowledge and improve skills for career success.""","Nurse","India","5","TRUE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Laparoscopic Handling of Small Bowel","4","Ive enjoyed the course, the content accuracy was above expectations and the delivery was also on point. This is definitely going to make an impact in my healthcare provision!","""Ive enjoyed the course, the content accuracy was above expectations and the delivery was also on point. This is definitely going to make an impact in my healthcare provision!""","Medical Technician","Kenya","5","TRUE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Laparoscopic Handling of Small Bowel","5","The knowledge shared is very vital.","""The knowledge shared is very vital.""","Nurse","Nigeria","5","TRUE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Laparoscopic Handling of Small Bowel","6","I really liked the templates and care the organizers took to help us build a low resource endotrianer; also I wouldn't have imagined I could use a bed sheet to simulate the small bowel and mesentery. I agree that management and handling of small bowel is a skill young surgeons don't feel too comfortable at the beginning and it must be thoroughly developed","""I really liked the templates and care the organizers took to help us build a low resource endotrianer; also I wouldn't have imagined I could use a bed sheet to simulate the small bowel and mesentery. I agree that management and handling of small bowel is a skill young surgeons don't feel too comfortable at the beginning and it must be thoroughly developed.""","SURGhub Learner","Mexico","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Laparoscopic Handling of Small Bowel","7","The guid on how to set up my own box trainer thats very considerate especially for somome like me from uganda who cant easily access one , thank you so much team","""I found the guide helpful on how to set up my own box trainer. That's very considerate especially for someone like me from Uganda who cant easily access one. Thank you so much team.""","SURGhub Learner","Uganda","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Laparoscopy Assisted Hydrostatic Reduction of Intussusception","1","the question should have other fully listed , and where option is more than one it must be stated","""The question should have other fully listed , and where option is more than one it must be stated.""","Specialist Surgeon","Nigeria","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Laparoscopy Assisted Hydrostatic Reduction of Intussusception","2","The option of combining both hydrostatic and laparoscopic methods to intussusception reduction.","""I found the option of combining both hydrostatic and laparoscopic methods to intussusception reduction to be particularly valuable.""","Specialist Surgeon","Ethiopia","4","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Laparoscopy Assisted Hydrostatic Reduction of Intussusception","3","The other procedures that can be done aside the reduction","""The other procedures that can be done aside the reduction.""","Specialist Surgeon","Ghana","4","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Lavado de Manos Asepsia Desinfección y Esterilización","1","La utilización de diapositivas como método audiovisual para presentar el curso. Además de la utilizacion de imagenes y tener una transcripcion del video disponible.","""El uso de diapositivas como recurso audiovisual, junto con imágenes y la transcripción del video disponible, fue un elemento muy valioso del curso.""","Enfermero","Puerto Rico","5","FALSE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Lavado de Manos Asepsia Desinfección y Esterilización","2","Exelente curso para desarrollar habilidades y conocimiento","""Excelente curso para desarrollar habilidades y conocimientos.""","Enfermero","México","5","FALSE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Lavado de Manos Asepsia Desinfección y Esterilización","3","Es un buen curso de mucho aprendizaje","""I found this course es un buen curso de mucho aprendizaje.""","Anaesthesiologist","Argelia","5","FALSE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Lavado de Manos Asepsia Desinfección y Esterilización","4","Que te proporciona los materiales adecuados y en la prueba no viene nada que no sea aya visto en lo aprendido","""Es un buen curso con mucho contenido de aprendizaje.""","Estudiante De Enfermería","México","5","FALSE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Lavado de Manos Asepsia Desinfección y Esterilización","5","Explicación clara y precisa","""Explicación clara y precisa.""","Enfermero","México","5","FALSE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Lip  Cheek Reconstruction","1","Relation of percentage to type of repair (flap)","""I liked learning about the relation of percentage to type of repair (flap).""","Specialist Surgeon","Kenya","4","FALSE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Lip  Cheek Reconstruction","2","type of flaps and applications","""I enjoyde learning about the type of flaps and applications.""","Specialist Surgeon","Qatar","4","FALSE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Liste de Contrôle de lOMS pour une Chirurgie Sûre","1","la structure entièrement virtuelle et l'utilisation de matériel bibliographique à impact mondial","""[Non-English] La structure entièrement virtuelle et l'utilisation de matériel bibliographique à impact mondial""","Specialist Surgeon","Colombia","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Liste de Contrôle de lOMS pour une Chirurgie Sûre","2","LA LISTA DE PROCEDIMIENTOS PREVIOS A UN EVENTO QUIRURGICO, PARA HACER MAS SEGURA LA CIRUGIA","""[Non-English] LA LISTA DE PROCEDIMIENTOS PREVIOS A UN EVENTO QUIRURGICO, PARA HACER MAS SEGURA LA CIRUGIA""","Physician","El Salvador","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Liste de Contrôle de lOMS pour une Chirurgie Sûre","3","Les aspects du cours qui sont plus importants sont la première phase et la dernière phase","""[Non-English] Les aspects du cours qui sont plus importants sont la première phase et la dernière phase""","","","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Liste de Contrôle de lOMS pour une Chirurgie Sûre","4","La vidéo de simulation en RDC sur la liste de contrôle de l'OMS. Très enrichissante","""[Non-English] La vidéo de simulation en RDC sur la liste de contrôle de l'OMS. Très enrichissante""","","","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Liste de Contrôle de lOMS pour une Chirurgie Sûre","5","Très belle initiative. Plus de formation gratuite dans le domaine chirurgical.","""[Non-English] Très belle initiative. Plus de formation gratuite dans le domaine chirurgical.""","","","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Liste de Contrôle de lOMS pour une Chirurgie Sûre","6","Tous les aspects en particuliier l'antibioprophylaxie.","""[Non-English] Tous les aspects en particuliier l'antibioprophylaxie.""","","","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Liste de Contrôle de lOMS pour une Chirurgie Sûre","7","La démonstration de l’équipe dans la vidéo","""[Non-English] La démonstration de l’équipe dans la vidéo""","Non-Physician Clinician / Clinical Officer","Congo, the Democratic Republic of the","2","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Lumbar Plexus Block  Landmark Technique PSOAS Compartment Block","1","The method of teaching was very easy to comprehend. Wonderful course","""The method of teaching was very easy to comprehend. Wonderful course.""","Specialist Surgeon","Pakistan","5","FALSE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Lumbar Plexus Block  Landmark Technique PSOAS Compartment Block","2","Improve skills and knowledge regional ANAESTHESIA","""This course improved my skills and knowledge in regional Anaesthesia.""","Anaesthesia Technician","Pakistan","5","FALSE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Manejo Básico de Heridas","1","Son excelentes, ayudaron muchísimo a mi aprendizaje","""Este curso es excelente y me ayudó a aprender enormemente.""","Estudiante de Medicina","Argentina","5","FALSE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Manejo Básico de Heridas","2","Rapidez, contenidos concisos, buena explicacion.","""Rápido, con contenido conciso y muy bien explicado.""","Estudiante de Medicina","Argentina","5","FALSE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Manejo Básico de Heridas","3","Es rapido, facil de entender y didactico.","""Es rápido, fácil de entender y didáctico.""","Estudiante de Medicina","Argentina","5","FALSE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Manejo Básico de Heridas","4","la informacion es clara, breve y concisa","La información es clara, breve y concisa.""","Estudiante de Medicina","México","5","FALSE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Manejo Básico de Heridas","5","informacion accesible y bien explicada","""Información accesible y bien explicada.""","Estudiante de Medicina","Argentina","5","FALSE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Manejo Básico de Heridas","6","Conciso rapido y lo justo y necesario"," ""Conciso, rápido y con exactamente lo necesario.""","Médico General","Argentina","5","FALSE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Manejo Básico de Heridas","7","Accesible, conciso, claro y completo","""Accesible, conciso, claro y completo.""","Estudiante de Medicina","Argentina","5","FALSE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Manejo Básico de Heridas","8","Es información concisa y explicita","""La información es concisa y precisa.""","Odontólogo","Ecuador","5","FALSE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Manejo Básico de Heridas","9","Es un curso corto con temarios conciso perfecto","""Un curso corto con contenido conciso. ¡Perfecto!""","Médico","Argentina","4","FALSE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Manejo Básico de Heridas","10","Practico, conciso, entretenido","""Práctico, conciso y entretenido.""","Estudiante de Medicina","Argentina","5","FALSE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Manejo Básico de Quemaduras","1","FACIL APRENDIZAJE, INFORMACION CLARA Y DE GRAN VALOR"," ""Fácil aprendizaje, información clara y de gran valor.""","Enfermero","Colombia","5","FALSE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Manejo Básico de Quemaduras","2","Es rapido, facil de entender y didactico","""Rápido, fácil de entender y didáctico.""","Estudiante de Medicina","Argentina","5","FALSE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Manejo Básico de Quemaduras","3","rapidez, completo y buena informacion."," ""Rápido, completo y con buena información.""","Estudiante de Medicina","Argentina","5","FALSE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Manejo Básico de Quemaduras","4","Preciso, apunta a información clave","""Preciso y enfocado en la información clave.""","Estudiante de Medicina","Argentina","5","FALSE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Manejo Básico de Quemaduras","5","felicidades, un curso general y básico del manejo de las quemaduras, útil para un rápido repaso del tema, falta determinar los criterios de hospitalización y/o tratamiento quirúrgico.","""Felicidades. Es un curso general y básico sobre el manejo de quemaduras, muy útil para repasar el tema.""","Médico de Urgencias","México","4","FALSE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Medication Error Prevention - Fundamentals of Patient Safety 2024","1","I found the real-life scenarios and strategies to prevent medication errors the most interesting. They show how small steps can directly improve patient safety.","""I found the real-life scenarios and strategies to prevent medication errors the most interesting. They show how small steps can directly improve patient safety.""","Other (Rbt)","United States","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Medication Error Prevention - Fundamentals of Patient Safety 2024","2","This course made me realize that drug administration mistaken can happen at any second and thats why is Important to double check and follow all the safety rules.","""This course made me realize that drug administration mistaken can happen at any second and thats why is Important to double check and follow all the safety rules.""","Nurse","Åland Islands","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Medication Error Prevention - Fundamentals of Patient Safety 2024","3","I found it interesting the way that medication being checked is different from working on the floor as a nurse.","""I found it interesting the way that medication being checked is different from working on the floor as a nurse.""","Nurse","United States","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Medication Error Prevention - Fundamentals of Patient Safety 2024","4","the content, such as how I learned about facilities buying drugs through different routes while experiencing shortages.","""The content, such as how I learned about facilities buying drugs through different routes while experiencing shortages.""","Other (Nursing Student)","United States","4","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Medication Error Prevention - Fundamentals of Patient Safety 2024","5","I found it most interesting learning about the potential things that could cause a medication error.","""I found it most interesting learning about the potential things that could cause a medication error.""","Nurse","United States","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Medication Error Prevention - Fundamentals of Patient Safety 2024","6","How the anesthesiologist does not have many if any safety nets as those post-op and bedside have making it easier for errors to occur during surgery.","""How the anesthesiologist does not have many if any safety nets as those post-op and bedside have making it easier for errors to occur during surgery.""","Other (Nursing Student)","United States","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Medication Error Prevention - Fundamentals of Patient Safety 2024","7","I enjoyed the videos in the course as they explained and laid out the information well.","""I enjoyed the videos in the course as they explained and laid out the information well.""","Nurse","United States","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Medication Error Prevention - Fundamentals of Patient Safety 2024","8","I found all of it interesting because this is all new information to me since I am a nursing student.","""I found all of it interesting because this is all new information to me since I am a nursing student.""","Nurse","United States","4","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Medication Error Prevention - Fundamentals of Patient Safety 2024","9","Real-life scenarios that show how errors happen and how they can be prevented—these stories often help the concepts stick.","""Real-life scenarios that show how errors happen and how they can be prevented—these stories often help the concepts stick.""","Other (Rbt)","United States","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Medication Error Prevention - Fundamentals of Patient Safety 2024","10","I found them explain the differences about adverse drugs.","""I found them explain the differences about adverse drugs.""","Other (Nursing Student)","United States","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Microsurgery and Workhorse Flaps","1","Thea knowledge, concepts, awareness, skills and relevance of all things which I have learned in this course were superb,I will use the information acquired in this course in my daily practice.","""The knowledge, concepts, awareness, skills and relevance of all things which I have learned in this course were superb. I will use the information acquired in this course in my daily practice.""","Specialist Surgeon","Tanzania, United Republic of","5","FALSE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Microsurgery and Workhorse Flaps","2","The pace of the presentation and the aspect of the different types of harvested grafts and their preferable points of use. Also, the complications to donor and recipient's site and actions needed to take in each scenario. Finally, the Mathes and Nahai classification refresher for me, was interesting.","""I liked the pace of the presentation and the aspect of the different types of harvested grafts and their preferable points of use. Also, the complications to donor and recipient's site and actions needed to take in each scenario. Finally, the Mathes and Nahai classification refresher for me was interesting.""","Practicing General Surgeon","Sierra Leone","5","FALSE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Microsurgery and Workhorse Flaps","3","i actually recommended this video to people at work especially to staff that closely work with reconstructive plastic surgeries. very helpful for me as i deal with orthopaedic oncology cases that usually needs reconstructive surgery","""I actually recommended this video to people at work, especially to staff that closely work with reconstructive plastic surgeries. Very helpful for me as I deal with orthopaedic oncology cases that usually need reconstructive surgery.""","Nurse","United Kingdom","5","FALSE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Microsurgery and Workhorse Flaps","4","It is really appreciable that the course briefly summarized the most commonly used workhorse flaps in a descriptor manner.","""I really appreciate that the course briefly summarized the most commonly used workhorse flaps in a descriptive manner.""","General Medical Officer","Turkey","4","FALSE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Nasal Reconstruction","1","The most interesting aspects of the nasal reconstruction course were the detailed breakdown of anatomical variations, the step-by-step explanation of techniques, and the practical surgical decision-making tips shared by the instructors. I particularly appreciated the focus on functional–aesthetic balance, graft selection, and complication management, which gave me a deeper and more structured understanding of modern approaches to nasal reconstruction.","""The most interesting aspects of the nasal reconstruction course were the detailed breakdown of anatomical variations, the step-by-step explanation of techniques, and the practical surgical decision-making tips shared by the instructors. I particularly appreciated the focus on functional–aesthetic balance, graft selection, and complication management, which gave me a deeper and more structured understanding of modern approaches to nasal reconstruction.""","Specialist Surgeon","Uzbekistan","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Nasal Reconstruction","2","The presentation was well detailed, and the diagrams eased my understanding of the concepts. The ladder system was well portrayed and i can't wait to practice it on the ground. This has made constructive surgery all interesting!","""The presentation was well detailed, and the diagrams eased my understanding of the concepts. The ladder system was well portrayed and i can't wait to practice it on the ground. This has made constructive surgery all interesting!""","General Medical Officer","Malawi","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Nasal Reconstruction","3","thank you very much for everything","""I found this course thank you very much for everything.""","","Mexico","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Nasal Reconstruction","4","The reconstruction work up.","""I found the reconstruction work up to be particularly valuable.""","General Medical Officer","Nepal","4","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Navigating the Global Surgery Ecosystem","1","I was pleased to learn that there are many people globally who have dedicated their careers to cater to LMICs. Although I knew many people had the same common sense as me (that healthcare is severely underfunded and inaccessible to the majority of the world population), it is amazing to see that people from all different backgrounds have the same goal of successfully making surgery and other aspects of healthcare a basic human right, regardless of financial or personal background.","""I was pleased to learn that there are many people globally who have dedicated their careers to cater to LMICs. Although I knew many people had the same common sense as me (that healthcare is severely underfunded and inaccessible to the majority of the world population), it is amazing to see that people from all different backgrounds have the same goal of successfully making surgery and other aspects of healthcare a basic human right, regardless of financial or personal background.""","Medical Student","Moldova, Republic of","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Navigating the Global Surgery Ecosystem","2","This course felt less like a short training and more like a foundational diploma in global surgery. It answered many of the key questions someone new to the field might have, while also providing depth and direction for further learning. The quality of the curriculum design, the choice of panelists, moderation, and accompanying readings was exceptional. It gave me clarity, confidence, and a sense of belonging within the global surgery conversation. I expect to revisit the materials repeatedly and would highly recommend this course to anyone interested in global surgery or health systems strengthening.","""This course felt less like a short training and more like a foundational diploma in global surgery. It answered many of the key questions someone new to the field might have, while also providing depth and direction for further learning. The quality of the curriculum design, the choice of panelists, moderation, and accompanying readings was exceptional. It gave me clarity, confidence, and a sense of belonging within the global surgery conversation. I expect to revisit the materials repeatedly and would highly recommend this course to anyone interested in global surgery or health systems strengthening.""","Medical Student","Iraq","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Navigating the Global Surgery Ecosystem","3","I really appreciated how the global surgery course combined evidence based knowledge with practical insights, highlighting key aspects like surgical systems strengthening, workforce development, and innovative solutions for low resource settings. The course offered a well rounded perspective on the challenges and opportunities in global surgery, making it both informative and engaging.","""I really appreciated how the global surgery course combined evidence based knowledge with practical insights, highlighting key aspects like surgical systems strengthening, workforce development, and innovative solutions for low resource settings. The course offered a well rounded perspective on the challenges and opportunities in global surgery, making it both informative and engaging.""","Specialist Surgeon","Egypt","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Navigating the Global Surgery Ecosystem","4","I found the systems-level framing of global surgery especially interesting, particularly how surgery was discussed not just as a clinical service, but as a core component of health systems, financing, workforce development, and equity. The sessions on financing surgical care, training models like COSECSA/PAACS, and the roles of different stakeholders (governments, nonprofits, academia, industry) helped me see how policy, economics, and implementation intersect in real-world settings. I also appreciated the emphasis on locally led solutions and avoiding extractive or short-term approaches.","""I found the systems-level framing of global surgery especially interesting, particularly how surgery was discussed not just as a clinical service, but as a core component of health systems, financing, workforce development, and equity. The sessions on financing surgical care, training models like COSECSA/PAACS, and the roles of different stakeholders (governments, nonprofits, academia, industry) helped me see how policy, economics, and implementation intersect in real-world settings. I also appreciated the emphasis on locally led solutions and avoiding extractive or short-term approaches.""","Medical Student","United States","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Navigating the Global Surgery Ecosystem","5","I found the course particularly interesting for how it clearly mapped the global surgery ecosystem and explained the roles of different stakeholders, including NGOs, academic institutions, governments, and international organizations. The sections that linked global surgery principles to real-world implementation and advocacy were especially valuable, as they helped me understand how theoretical concepts translate into practical action. I also appreciated how the course emphasized collaboration, equity, and sustainability in global surgery initiatives","""I found the course particularly interesting for how it clearly mapped the global surgery ecosystem and explained the roles of different stakeholders, including NGOs, academic institutions, governments, and international organizations. The sections that linked global surgery principles to real-world implementation and advocacy were especially valuable, as they helped me understand how theoretical concepts translate into practical action. I also appreciated how the course emphasized collaboration, equity, and sustainability in global surgery initiatives.""","Specialist Surgeon","Egypt","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Navigating the Global Surgery Ecosystem","6","I found the course interface especially engagin, it was very interactive and easy to navigate. I also really enjoyed the live sessions: the classes were well delivered, and the invited speakers were extremely interesting and knowledgeable. Listening to their experiences and insights was genuinely enriching.","""I found the course interface especially engagin, it was very interactive and easy to navigate. I also really enjoyed the live sessions: the classes were well delivered, and the invited speakers were extremely interesting and knowledgeable. Listening to their experiences and insights was genuinely enriching.""","Medical Student","Brazil","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Navigating the Global Surgery Ecosystem","7","I really appreciated the course’s focus on digital health, innovation, and sustainability in global surgery. The content was highly informative and thought-provoking. It would be even more engaging with more real-world case studies, interactive simulations, and opportunities for discussion or collaboration among participants. Overall, it was a valuable learning experience, and I look forward to applying these concepts in practice","""I really appreciated the course’s focus on digital health, innovation, and sustainability in global surgery. The content was highly informative and thought-provoking. It would be even more engaging with more real-world case studies, interactive simulations, and opportunities for discussion or collaboration among participants. Overall, it was a valuable learning experience, and I look forward to applying these concepts in practice.""","","","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Navigating the Global Surgery Ecosystem","8","I found the focus on digital innovation, AI and mobile technologies in global surgery particularly engaging. Learning about how these tools can be adapted to LMIC settings, the ethical considerations and practical examples of implementation made the content very relevant and inspiring. I also appreciated the emphasis on contextualized training and sustainable solutions.","""I found the focus on digital innovation, AI and mobile technologies in global surgery particularly engaging. Learning about how these tools can be adapted to LMIC settings, the ethical considerations and practical examples of implementation made the content very relevant and inspiring. I also appreciated the emphasis on contextualized training and sustainable solutions.""","General Medical Officer","Sri Lanka","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Navigating the Global Surgery Ecosystem","9","Overall this was very informative course and I enjoyed every bit of it. Thank you so much for providing us with such an opportunity. You literally proved the point of how useful online training can as discussed in education and training module. Thank you once again, looking forward to work with the amazing team.","""Overall this was very informative course and I enjoyed every bit of it. Thank you so much for providing us with such an opportunity. You literally proved the point of how useful online training can as discussed in education and training module. Thank you once again, looking forward to work with the amazing team.""","Medical Student","Moldova, Republic of","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Navigating the Global Surgery Ecosystem","10","I found the most interesting aspect of this course to be the way it connected the technical components of surgical care with the systems-level thinking required in global health. The discussions on how surgery functions as an essential health system intervention, rather than a specialty confined to tertiary hospitals, were particularly powerful.
I was also very engaged by the sections on stakeholder mapping, especially understanding how clinicians, governments, nonprofits, academia, and industry all contribute distinct but interdependent roles in strengthening surgical systems. This helped me appreciate why global surgery requires coordinated, multisectoral action rather than isolated efforts.
Another compelling aspect was the emphasis on equitable research collaboration and avoiding surgical colonialism. The conversations about horizontal leadership, shared ownership, and contextualised research resonated deeply with me, especially as someone committed to ethical global health practice.
Finally, the modules on digital innovation, frugal technology, and the future role of AI in expanding surgical education and access were exciting. They showed how LMICs can leapfrog traditional barriers and adopt scalable, context-appropriate solutions, which aligns closely with my interests in health systems, innovation, and sustainable capacity-building.
Overall, the course offered a comprehensive, forward-thinking view of global surgery that blended advocacy, policy, technology, research, and training—making it both intellectually stimulating and practically empowering.","""I found the most interesting aspect of this course to be the way it connected the technical components of surgical care with the systems-level thinking required in global health. The discussions on how surgery functions as an essential health system intervention, rather than a specialty confined to tertiary hospitals, were particularly powerful.
I was also very engaged by the sections on stakeholder mapping, especially understanding how clinicians, governments, nonprofits, academia, and industry all contribute distinct but interdependent roles in strengthening surgical systems. This helped me appreciate why global surgery requires coordinated, multisectoral action rather than isolated efforts.
Another compelling aspect was the emphasis on equitable research collaboration and avoiding surgical colonialism. The conversations about horizontal leadership, shared ownership, and contextualised research resonated deeply with me, especially as someone committed to ethical global health practice.
Finally, the modules on digital innovation, frugal technology, and the future role of AI in expanding surgical education and access were exciting. They showed how LMICs can leapfrog traditional barriers and adopt scalable, context-appropriate solutions, which aligns closely with my interests in health systems, innovation, and sustainable capacity-building.
Overall, the course offered a comprehensive, forward-thinking view of global surgery that blended advocacy, policy, technology, research, and training—making it both intellectually stimulating and practically empowering.""","Non-Clinical Professional (Academics, Ngos Etc.)","United Kingdom","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Nerve Stimulation for Peripheral Nerve Blockade","1","The sections on the physics of anesthesia (such as Coulomb’s Law and nerve excitability curves) were highly engaging. I particularly enjoyed how theoretical physical laws were directly linked to clinical practice and nerve block procedures.","""The sections on the physics of anesthesia (such as Coulomb’s Law and nerve excitability curves) were highly engaging. I particularly enjoyed how theoretical physical laws were directly linked to clinical practice and nerve block procedures.""","","","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Nerve Stimulation for Peripheral Nerve Blockade","2","The Peripheral Nerve Stimulators governing laws. Generally, the course needs regular recap by regular attendance of CMES.","""I found the Peripheral Nerve Stimulators governing laws. Generally, the course needs regular recap by regular attendance of CMES to be particularly valuable.""","Non-Physician Clinician / Clinical Officer","Kenya","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Nerve Stimulation for Peripheral Nerve Blockade","3","a good review for fresh starters as always","""I found a good review for fresh starters as always to be particularly valuable.""","Specialist Surgeon","Ethiopia","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
